Institution;Project_Name;Station;Location;Country;Site_Name;Site_ID;Site_Code;Latitude;Longitude;Easting;Northing;Projection;Datum;Transect;Transect_Direction;Transect_Length;Depth;Quad;Habitat;Water_Quality;Image_Date;Image_Time;Photographer;Camera;Lens;Analysis_Date;Analysis_Tech;File_Name;Image_Name;Total_Points;Point_Number;Class_ID;ID_Name;ID_Code;Sub-category;Major_Category;Notes;X;Y
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;11;;Crustosa rosada;;CRpink;Algae;;50;2357
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;12;;Centrostepanus rodgersii;;ERI;Invertebrates;;1193;2177
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;13;;Crustosa rosada;;CRpink;Algae;;2782;2874
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;14;;Shadow;;S;tape, wand, shadow;;3555;2979
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;15;;sedimento grueso;;SEDg;sand, pavimment, rubble;;80;1675
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;16;;Roca;;RO;sand, pavimment, rubble;;2514;1459
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;17;;Crustosa rosada;;CRpink;Algae;BLEACH;1800;2446
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;18;;Crustosa rosada;;CRpink;Algae;;1792;418
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;19;;Crustosa rosada;;CRpink;Algae;;67;2508
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;20;;Shadow;;S;tape, wand, shadow;;3622;120
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;21;;Centrostepanus rodgersii;;ERI;Invertebrates;;1746;2836
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;22;;Crustosa rosada;;CRpink;Algae;;395;2553
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;23;;Roca;;RO;sand, pavimment, rubble;;1845;1434
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;24;;Crustosa rosada;;CRpink;Algae;;3211;2564
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;25;;Shadow;;S;tape, wand, shadow;;3795;2226
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;26;;Crustosa rosada;;CRpink;Algae;;554;711
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;27;;Roca;;RO;sand, pavimment, rubble;;43;2338
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;28;;Crustosa rosada;;CRpink;Algae;;169;1120
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;29;;Crustosa rosada;;CRpink;Algae;;3241;1365
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;30;;Roca;;RO;sand, pavimment, rubble;;2380;952
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;31;;Tape;;T;tape, wand, shadow;;3872;1369
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;32;;Shadow;;S;tape, wand, shadow;;3338;15
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;33;;Indeterminado;;INDET;Algae;;360;1096
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;34;;Centrostepanus rodgersii;;ERI;Invertebrates;;1101;2471
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;35;;Roca;;RO;sand, pavimment, rubble;;1168;794
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;36;;Crustosa café;;CRbrown;Algae;;620;2742
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;37;;Crustosa rosada;;CRpink;Algae;;2636;1656
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;38;;Roca;;RO;sand, pavimment, rubble;;2336;2961
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;39;;Roca;;RO;sand, pavimment, rubble;;1357;814
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;40;;Colpomenia sinuosa;;COLP;Algae;;1041;500
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;41;;Crustosa rosada;;CRpink;Algae;;3325;2606
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;42;;Centrostepanus rodgersii;;ERI;Invertebrates;;1894;2713
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;43;;Crustosa rosada;;CRpink;Algae;;1283;389
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;44;;Roca;;RO;sand, pavimment, rubble;;366;2432
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;45;;Indeterminado;;INDET;Algae;;616;257
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;46;;Crustosa rosada;;CRpink;Algae;;2427;2308
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;47;;Crustosa rosada;;CRpink;Algae;BLEACH;1188;1879
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;48;;Centrostepanus rodgersii;;ERI;Invertebrates;;836;2830
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;49;;Indeterminado;;INDET;Algae;;2022;2205
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1507.JPG;50;50;;Roca;;RO;sand, pavimment, rubble;;1323;976
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;1;;Piedras;;Pi;sand, pavimment, rubble;;1487;651
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;2;;Crustosa rosada;;CRpink;Algae;;1642;2965
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;3;;Crustosa rosada;;CRpink;Algae;;2851;1203
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;4;;Shadow;;S;tape, wand, shadow;;3739;2722
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;5;;Conchas;;CON;sand, pavimment, rubble;;2492;2640
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;6;;Conchas;;CON;sand, pavimment, rubble;CRpink;976;258
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;7;;Roca;;RO;sand, pavimment, rubble;;2369;313
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;8;;Vermetidos;;VER;Invertebrates;;59;440
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;9;;Crustosa rosada;;CRpink;Algae;;898;1983
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;10;;Crustosa rosada;;CRpink;Algae;;106;1744
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;11;;Indeterminado;;INDET;Algae;;2076;1265
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;12;;Crustosa rosada;;CRpink;Algae;;1172;2968
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;13;;Shadow;;S;tape, wand, shadow;;3838;2530
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;14;;Rubble;;R;sand, pavimment, rubble;;1125;772
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;15;;Codium cerebriforme;;COD;Algae;;2315;238
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;16;;Crustosa rosada;;CRpink;Algae;;547;2156
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;17;;Rubble;;R;sand, pavimment, rubble;;1451;2147
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;18;;Indeterminado;;INDET;Algae;;2425;1842
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;19;;Crustosa rosada;;CRpink;Algae;;3010;891
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;20;;Bolones;;BOL;sand, pavimment, rubble;CRpink;322;687
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;21;;Shadow;;S;tape, wand, shadow;;3464;1847
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;22;;Shadow;;S;tape, wand, shadow;;3711;1056
;F1154094;;Juan Fernandez;Chile;Sal si puedes;;SSP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1508.JPG;50;23;;Bolones;;BOL;sand, pavimment, rubble;CRpink;3683;2558
