Institution;Project_Name;Station;Location;Country;Site_Name;Site_ID;Site_Code;Latitude;Longitude;Easting;Northing;Projection;Datum;Transect;Transect_Direction;Transect_Length;Depth;Quad;Habitat;Water_Quality;Image_Date;Image_Time;Photographer;Camera;Lens;Analysis_Date;Analysis_Tech;File_Name;Image_Name;Total_Points;Point_Number;Class_ID;ID_Name;ID_Code;Sub-category;Major_Category;Notes;X;Y
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;24;;Distromium skottsbergii;;DIST;Algae;EPI;3284;1492
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;25;;Distromium skottsbergii;;DIST;Algae;;944;1291
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;26;;Distromium skottsbergii;;DIST;Algae;;1100;1018
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;27;;Distromium skottsbergii;;DIST;Algae;EPI;3686;738
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;28;;Colpomenia sinuosa;;COLP;Algae;;1106;2396
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;29;;Colpomenia sinuosa;;COLP;Algae;;1233;2108
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;30;;Colpomenia sinuosa;;COLP;Algae;;791;2833
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;31;;Distromium skottsbergii;;DIST;Algae;EPI;3335;1481
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;32;;Colpomenia sinuosa;;COLP;Algae;;2783;1808
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;33;;Corallina sp.;;COR;Algae;;834;1552
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;34;;Dictyota sp.;;DICT;Algae;;2131;2409
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;35;;Distromium skottsbergii;;DIST;Algae;SEDf;3209;1322
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;36;;Roca;;RO;sand, pavimment, rubble;;2094;2600
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;37;;Shadow;;S;tape, wand, shadow;;462;706
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;38;;Distromium skottsbergii;;DIST;Algae;;3867;89
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;39;;Distromium skottsbergii;;DIST;Algae;;3371;133
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;40;;Distromium skottsbergii;;DIST;Algae;;622;1621
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;41;;Indeterminado;;INDET;Algae;;2628;102
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;42;;Corallina sp.;;COR;Algae;;1334;2730
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;43;;Distromium skottsbergii;;DIST;Algae;;2438;1316
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;44;;Dictyota sp.;;DICT;Algae;;900;547
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;45;;Shadow;;S;tape, wand, shadow;;771;2877
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;46;;Colpomenia sinuosa;;COLP;Algae;SEDf;2052;836
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;47;;Distromium skottsbergii;;DIST;Algae;;2556;2127
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;48;;Shadow;;S;tape, wand, shadow;;1312;73
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;49;;Distromium skottsbergii;;DIST;Algae;;2577;1007
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1154.JPG;50;50;;Padina fernandeziana;;PAD;Algae;;3959;2168
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;1;;Distromium skottsbergii;;DIST;Algae;;1264;571
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;2;;Corallina sp.;;COR;Algae;SEDf;2268;2073
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;3;;Distromium skottsbergii;;DIST;Algae;;978;226
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;4;;Distromium skottsbergii;;DIST;Algae;;3580;1137
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;5;;Distromium skottsbergii;;DIST;Algae;TITA;2538;2708
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;6;;Padina fernandeziana;;PAD;Algae;;2145;927
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;7;;Vermetidos;;VER;Invertebrates;;1184;947
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;8;;Colpomenia sinuosa;;COLP;Algae;;3615;1628
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;9;;Colpomenia sinuosa;;COLP;Algae;SEDf;1113;1894
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;10;;Colpomenia sinuosa;;COLP;Algae;;778;2818
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;11;;Distromium skottsbergii;;DIST;Algae;;3651;1966
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;12;;Distromium skottsbergii;;DIST;Algae;TITA;872;484
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;13;;Indeterminado;;INDET;Algae;;1537;2742
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;14;;Colpomenia sinuosa;;COLP;Algae;;1110;2522
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;15;;Padina fernandeziana;;PAD;Algae;;2199;812
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;16;;Colpomenia sinuosa;;COLP;Algae;SEDf;1298;1894
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;17;;Distromium skottsbergii;;DIST;Algae;TITA;964;309
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;18;;Distromium skottsbergii;;DIST;Algae;TITA;216;265
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;19;;Indeterminado;;INDET;Algae;SEDf;264;2095
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;20;;Distromium skottsbergii;;DIST;Algae;SEDf;731;2050
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;21;;Distromium skottsbergii;;DIST;Algae;TITA;863;328
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;22;;Colpomenia sinuosa;;COLP;Algae;SEDf;2164;2387
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;23;;Dictyota sp.;;DICT;Algae;;3260;759
;F1154094;;Juan Fernandez;Chile;El Frances;;EF;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1155.JPG;50;24;;Distromium skottsbergii;;DIST;Algae;;285;2590
