Institution;Project_Name;Station;Location;Country;Site_Name;Site_ID;Site_Code;Latitude;Longitude;Easting;Northing;Projection;Datum;Transect;Transect_Direction;Transect_Length;Depth;Quad;Habitat;Water_Quality;Image_Date;Image_Time;Photographer;Camera;Lens;Analysis_Date;Analysis_Tech;File_Name;Image_Name;Total_Points;Point_Number;Class_ID;ID_Name;ID_Code;Sub-category;Major_Category;Notes;X;Y
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;40;;Colpomenia sinuosa;;COLP;Algae;;1969;2265
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;41;;Bolones;;BOL;sand, pavimment, rubble;CRpink;3712;2167
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;42;;Colpomenia sinuosa;;COLP;Algae;SEDf;2196;1791
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;43;;Crustosa rosada;;CRpink;Algae;;1610;2592
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;44;;Colpomenia sinuosa;;COLP;Algae;;589;1135
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;45;;Colpomenia sinuosa;;COLP;Algae;;869;2170
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;46;;Corallina sp.;;COR;Algae;;612;1860
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;47;;Dictyota sp.;;DICT;Algae;TITA;757;453
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;48;;Vermetidos;;VER;Invertebrates;;2420;1890
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;49;;Colpomenia sinuosa;;COLP;Algae;;2909;1882
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;1;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1275.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1275.JPG;50;50;;Distromium skottsbergii;;DIST;Algae;TITA;2358;348
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;1;;Colpomenia sinuosa;;COLP;Algae;;1073;2055
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;2;;Colpomenia sinuosa;;COLP;Algae;;2148;382
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;3;;Colpomenia sinuosa;;COLP;Algae;;101;2339
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;4;;Colpomenia sinuosa;;COLP;Algae;;2156;2039
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;5;;Colpomenia sinuosa;;COLP;Algae;;1681;890
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;6;;Colpomenia sinuosa;;COLP;Algae;;1557;623
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;7;;Colpomenia sinuosa;;COLP;Algae;;1952;2491
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;8;;Colpomenia sinuosa;;COLP;Algae;;3048;772
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;9;;Colpomenia sinuosa;;COLP;Algae;;2067;2078
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;10;;Colpomenia sinuosa;;COLP;Algae;;1711;2049
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;11;;Shadow;;S;tape, wand, shadow;;2331;49
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;12;;Shadow;;S;tape, wand, shadow;;3917;2617
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;13;;Colpomenia sinuosa;;COLP;Algae;;3670;1090
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;14;;Colpomenia sinuosa;;COLP;Algae;;2982;1954
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;15;;Colpomenia sinuosa;;COLP;Algae;;551;49
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;16;;Colpomenia sinuosa;;COLP;Algae;;1846;2528
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;17;;Colpomenia sinuosa;;COLP;Algae;;147;629
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;18;;Shadow;;S;tape, wand, shadow;;987;987
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;19;;Colpomenia sinuosa;;COLP;Algae;;3321;1501
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;20;;Colpomenia sinuosa;;COLP;Algae;TITA;356;858
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;21;;Colpomenia sinuosa;;COLP;Algae;;2383;1593
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;22;;Colpomenia sinuosa;;COLP;Algae;;1742;2847
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;23;;Crustosa café;;CRbrown;Algae;;1443;1421
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;24;;Shadow;;S;tape, wand, shadow;;877;2055
;F1154094;;Juan Fernandez;Chile;Tres Puntas;;TP;;;;;;;1;;25;15;2;Foliose;;2016;;;gopro;;;Sofia;C:\Users\Administrador\Documents\Subelab\JF CPCe 2.0\IMG_1276.cpc;C:\Users\Administrador\Documents\Subelab\JF CPCe\IMG_1276.JPG;50;25;;Vermetidos;;VER;Invertebrates;;1660;2371
